,User_ID,Active
779,ID_UDR6QW75,0.0
780,ID_UDB2U4LG,0.0
781,ID_UD9MRMBY,0.0
782,ID_UD1R57HN,0.0
783,ID_UD0OYIX7,0.0
784,ID_UD0E5P6F,0.0
785,ID_UCY5MJYH,1.0
786,ID_UCSK52IM,0.0
787,ID_UCH2TGMQ,0.0
788,ID_UC314AM5,1.0
789,ID_UC25CUS9,0.0
790,ID_UBZP82WE,1.0
791,ID_UBE16QBZ,0.0
792,ID_UAIITP6S,0.0
793,ID_UA6ACIWB,0.0
794,ID_UA22PPYO,0.0
795,ID_UA11MXQ6,0.0
796,ID_U9UPQRLD,1.0
797,ID_U9CZVKWW,0.0
798,ID_U90KK6KL,0.0
799,ID_U8R0UTXC,0.0
800,ID_U85WTP4S,0.0
801,ID_U80J6P03,1.0
802,ID_U7GFLAYT,0.0
803,ID_U7FKHHW1,1.0
804,ID_U71PCH09,0.0
805,ID_U68Z625Z,0.0
806,ID_U62607PO,0.0
807,ID_U5YQSVTB,0.0
808,ID_U5CGWF6L,0.0
809,ID_U54DR18A,0.0
810,ID_U4YU2XF5,0.0
811,ID_U4RCM5BU,0.0
812,ID_U4K9YHOM,0.0
813,ID_U4J41TBL,0.0
814,ID_U41O1ZJB,0.0
815,ID_U3VKHQPA,1.0
816,ID_U3NNK72E,1.0
817,ID_U3N5R1H1,0.0
818,ID_U3ICTHT2,0.0
819,ID_U3DGDI44,1.0
820,ID_U2YF3N1U,0.0
821,ID_U27EGDRH,0.0
822,ID_U2607KXF,0.0
823,ID_U201XKVA,1.0
824,ID_U1V7XR2W,0.0
825,ID_U1UBDSU9,1.0
826,ID_U1QIDVVA,0.0
827,ID_U1NCORPM,0.0
828,ID_U1IJB9D9,1.0
829,ID_U1C7MCDU,0.0
830,ID_U14YD058,0.0
831,ID_U0SH58VQ,0.0
832,ID_U08ECAXV,0.0
833,ID_U082ES7M,0.0
834,ID_U06ER1DW,0.0
835,ID_TZOYOX6A,0.0
836,ID_TZL2B4PU,0.0
837,ID_TYW3OBKZ,1.0
838,ID_TYOUA3X7,0.0
839,ID_TYOI832K,0.0
840,ID_TYF4YXUX,0.0
841,ID_TYBEWVMK,0.0
842,ID_TY0NLO00,0.0
843,ID_TXUR19LR,0.0
844,ID_TXTHB1KD,1.0
845,ID_TXJ2S51C,0.0
846,ID_TXIA76WF,0.0
847,ID_TX9PXYYA,0.0
848,ID_TWZ9EXLK,0.0
849,ID_TWQ6EHV6,0.0
850,ID_TWOI41RI,0.0
851,ID_TWMM6Z79,1.0
852,ID_TWJPFMDS,0.0
853,ID_TWIMKMJW,0.0
854,ID_TVS9NY2B,0.0
855,ID_TVPCMW9B,0.0
856,ID_TVGIKWHF,0.0
857,ID_TVA9FZBG,0.0
858,ID_TUYO1P7V,0.0
859,ID_TU49XROG,0.0
860,ID_TTSZ8T7U,0.0
861,ID_TTFQ4BCS,1.0
862,ID_TT8I4AHI,0.0
863,ID_TSNL21WU,0.0
864,ID_TSK4LKUJ,0.0
865,ID_TS9IQQ4E,1.0
866,ID_TS78ED16,0.0
867,ID_TRXJRZKY,0.0
868,ID_TR8MT852,1.0
869,ID_TR4R0TAN,0.0
870,ID_TR3TONJD,0.0
871,ID_TQQPINMQ,0.0
872,ID_TQQAR9UE,1.0
873,ID_TQEYPX7K,0.0
874,ID_TQ09XEUV,0.0
875,ID_TPXCO3Y9,0.0
876,ID_TPMWZL56,0.0
877,ID_TOC339OQ,1.0
878,ID_TO902YNI,0.0
879,ID_TNIRYN62,0.0
880,ID_TNHB2QER,1.0
881,ID_TNB5GC3V,1.0
882,ID_TN6IZ9KP,0.0
883,ID_TMW70QXT,0.0
884,ID_TMS13XN6,0.0
885,ID_TMKG0N24,0.0
886,ID_TM4RLJG5,0.0
887,ID_TM2PJAOX,0.0
888,ID_TLZ7KUCT,0.0
889,ID_TLPA4SGL,0.0
890,ID_TKNDJFNK,0.0
891,ID_TJX2M61X,0.0
892,ID_TJJV3UQH,0.0
893,ID_TJFU9VET,1.0
894,ID_TJ6SAQMY,1.0
895,ID_TIENI5F7,0.0
896,ID_THH3HUDV,0.0
897,ID_TH7SXV3U,0.0
898,ID_TGHNIZBN,1.0
899,ID_TFVYFLLA,0.0
900,ID_TFV0JXUN,1.0
901,ID_TFTGW9DG,0.0
902,ID_TFNB3992,0.0
903,ID_TFMJ1SAG,0.0
904,ID_TFL73FDP,0.0
905,ID_TFL3WUIU,0.0
906,ID_TFKO72OX,0.0
907,ID_TF52CNXH,0.0
908,ID_TF1R4URN,0.0
909,ID_TES2K3JK,1.0
910,ID_TENVI7LV,1.0
911,ID_TELWELZ0,0.0
912,ID_TEH2H8GV,0.0
913,ID_TDM7C4KN,0.0
914,ID_TCOZS3NI,0.0
915,ID_TBQYNFS9,0.0
916,ID_TBCMKJNS,0.0
917,ID_TB93BM7W,0.0
918,ID_TAZLJ1K7,0.0
919,ID_TAS6NEFK,0.0
920,ID_TAM3LCFC,0.0
921,ID_TAGYSYSW,0.0
922,ID_T9XYLIMN,0.0
923,ID_T9U9FXGN,0.0
924,ID_T9DNUBOJ,0.0
925,ID_T99YO75S,0.0
926,ID_T95GKVP0,0.0
927,ID_T92N5NBN,1.0
928,ID_T91L7Z36,0.0
929,ID_T8WJO8XL,0.0
930,ID_T8QFF9JE,1.0
931,ID_T82ITWMW,0.0
932,ID_T820MARL,0.0
933,ID_T817UZJ3,0.0
934,ID_T7ZMJ5MP,0.0
935,ID_T7Z7FVGX,1.0
936,ID_T7XXZ50N,0.0
937,ID_T7W2OC30,1.0
938,ID_T7BX9JXG,0.0
939,ID_T6LBEGFR,0.0
940,ID_T66EWQCQ,0.0
941,ID_T54LH57G,0.0
942,ID_T545UKB3,1.0
943,ID_T50Z474B,0.0
944,ID_T4OAV1GE,0.0
945,ID_T4HO10R7,0.0
946,ID_T462U59O,0.0
947,ID_T3E339C8,0.0
948,ID_T31PZM5B,0.0
949,ID_T20Q7C07,1.0
950,ID_T1JQ8NV3,0.0
951,ID_T1F45LGN,0.0
952,ID_T19MHG65,0.0
953,ID_T123Y17R,1.0
954,ID_T0SE9DSI,0.0
955,ID_T0B5CI76,1.0
956,ID_T08JQ93I,0.0
957,ID_T069AF1L,1.0
958,ID_T05UH0SL,0.0
959,ID_SZR9F3MH,1.0
960,ID_SZG6DREC,0.0
961,ID_SZA20XV0,0.0
962,ID_SZ7F1OVH,1.0
963,ID_SZ4AY7UN,0.0
964,ID_SYML7K74,0.0
965,ID_SYB2Q1WD,0.0
966,ID_SXUI0QP4,0.0
967,ID_SXU8I1RJ,1.0
968,ID_SXG1CYOM,0.0
969,ID_SWQYRGMV,0.0
970,ID_SWQXU8G1,0.0
971,ID_SWQVATC9,0.0
972,ID_SWQ6FADT,0.0
973,ID_SWJZQH8X,1.0
974,ID_SVZ1Z1CF,0.0
975,ID_SVYGJWVS,0.0
976,ID_SVNU0OCU,0.0
977,ID_SV2T508A,0.0
978,ID_SUTUBN41,0.0
979,ID_SUQ6QT9Y,0.0
980,ID_SU6B572P,0.0
981,ID_SU5FDW2Z,1.0
982,ID_STKYOL2W,0.0
983,ID_STKCCDOI,0.0
984,ID_STAGRKVQ,0.0
985,ID_SSXPN9D5,1.0
986,ID_SSNGH0PB,1.0
987,ID_SSGNM2RZ,0.0
988,ID_SSBH6A1X,0.0
989,ID_SSBGOIAX,0.0
990,ID_SS59RGSK,0.0
991,ID_SRY5TXDV,1.0
992,ID_SROXTHKF,0.0
993,ID_SQZPKWSF,0.0
994,ID_SQJH8PY3,0.0
995,ID_SQ7VJ4DW,0.0
996,ID_SPND5QR8,0.0
997,ID_SOXZVBWM,0.0
998,ID_SOWQADKR,0.0
999,ID_SOFAUM0F,0.0
1000,ID_SODLN2MU,0.0
1001,ID_SO1R7ALZ,0.0
1002,ID_SNQCG07Z,1.0
1003,ID_SNPQYCJV,0.0
1004,ID_SN356X7C,0.0
1005,ID_SN0EREUI,0.0
1006,ID_SMV9HL9Z,1.0
1007,ID_SMOSJ5F0,0.0
1008,ID_SMIII8IX,0.0
1009,ID_SMIBE1RF,0.0
1010,ID_SMH3P46B,0.0
1011,ID_SMBYOZER,0.0
1012,ID_SM9SXQYA,0.0
1013,ID_SM21JS2S,0.0
1014,ID_SLR0IV2V,0.0
1015,ID_SLNM37S7,0.0
1016,ID_SLMFQQTT,1.0
1017,ID_SLLGD8JP,0.0
1018,ID_SKLLQHJT,1.0
1019,ID_SKHK4F4Q,0.0
1020,ID_SK3XYJKK,0.0
1021,ID_SK11EUFQ,0.0
1022,ID_SJZ5HPJU,0.0
1023,ID_SJMR44ZW,0.0
1024,ID_SJAM4ASH,0.0
1025,ID_SIYSHXTJ,0.0
1026,ID_SIYAKMRI,1.0
1027,ID_SIOL2NDE,1.0
1028,ID_SIOFYC8D,0.0
1029,ID_SIAPUSU1,0.0
1030,ID_SHUKLIAV,0.0
1031,ID_SHP4U97N,0.0
1032,ID_SHN5KKGD,0.0
1033,ID_SHMS1D2S,0.0
1034,ID_SHK0G9UL,1.0
1035,ID_SHILONOC,0.0
1036,ID_SGZBMHLK,0.0
1037,ID_SGWSRWBB,0.0
1038,ID_SGQSEX6I,0.0
1039,ID_SGP1171N,0.0
1040,ID_SGHSZ1AX,0.0
1041,ID_SG7DS4XS,0.0
1042,ID_SG086IKY,1.0
1043,ID_SFTJJPHP,0.0
1044,ID_SFN9D4IY,0.0
1045,ID_SFBE1OQ4,0.0
1046,ID_SF4FQ6HX,0.0
1047,ID_SF246KJN,0.0
1048,ID_SF0J456Z,1.0
1049,ID_SEYZEXJ3,0.0
1050,ID_SEV7OJW9,1.0
1051,ID_SEK6SW28,0.0
1052,ID_SE20997B,0.0
1053,ID_SDLLIBW2,0.0
1054,ID_SDGOGNVG,0.0
1055,ID_SD7C9ZHZ,0.0
1056,ID_SCWGCFT3,0.0
1057,ID_SCJALGNJ,0.0
1058,ID_SC37HAML,0.0
1059,ID_SBZNHA5H,0.0
1060,ID_SBOI4NXF,0.0
1061,ID_SB9I3A6W,1.0
1062,ID_SB11IRV5,0.0
1063,ID_SA6DXVMC,0.0
1064,ID_S8WFQ1WU,0.0
1065,ID_S8UI735Y,0.0
1066,ID_S8GUZKMO,0.0
1067,ID_S83SAKGA,0.0
1068,ID_S83LLATZ,0.0
1069,ID_S7W3WJ0R,0.0
1070,ID_S7V6KJQA,0.0
1071,ID_S7Q9QHWD,0.0
1072,ID_S7KXT0QF,0.0
1073,ID_S7ARUEJZ,1.0
1074,ID_S767GZBI,0.0
1075,ID_S6WGGSQW,0.0
1076,ID_S6U9HDKM,0.0
1077,ID_S6SPDL0X,1.0
1078,ID_S6SM5M8Y,0.0
1079,ID_S6FJHSAM,1.0
1080,ID_S69OI2NS,0.0
1081,ID_S68XX3KQ,0.0
1082,ID_S5R5MOFE,0.0
1083,ID_S5N49DM3,0.0
1084,ID_S5J5YXTT,0.0
1085,ID_S5IJNRGJ,1.0
1086,ID_S5DONDET,1.0
1087,ID_S55T2CZW,1.0
1088,ID_S52X82XM,0.0
1089,ID_S4YHK1H9,1.0
1090,ID_S4XIIL0Z,1.0
1091,ID_S3FUIUZB,0.0
1092,ID_S3F1K5TO,0.0
1093,ID_S3BB2UWX,0.0
1094,ID_S314FHOW,1.0
1095,ID_S2LIW1JL,0.0
1096,ID_S1IEROFI,0.0
1097,ID_S08RGUXZ,1.0
1098,ID_S03TKACT,0.0
1099,ID_RZX2M18M,0.0
1100,ID_RZVITOT7,0.0
1101,ID_RZO4PVXZ,0.0
1102,ID_RZH3JFKK,0.0
1103,ID_RZF4AKGG,0.0
1104,ID_RZB0O6IV,0.0
1105,ID_RZ8GOVGZ,0.0
1106,ID_RYVKH3E4,0.0
1107,ID_RYNFZFMW,1.0
1108,ID_RYJECA7C,0.0
1109,ID_RYETJL7H,0.0
1110,ID_RY45PMD0,0.0
1111,ID_RY3V7UEF,0.0
1112,ID_RY2LS5QB,0.0
1113,ID_RY0MJTBU,0.0
1114,ID_RXZ92673,0.0
1115,ID_RWYCZYWK,0.0
1116,ID_RWJBKYW8,0.0
1117,ID_RVMO5QR0,0.0
1118,ID_RVFZ4BRN,0.0
1119,ID_RVDNE6SQ,0.0
1120,ID_RUWQ2CTN,0.0
1121,ID_RURV6MXM,0.0
1122,ID_RUKROFG4,0.0
1123,ID_RUIBBWOV,0.0
1124,ID_RTLX2KRV,0.0
1125,ID_RTEYTAE6,0.0
1126,ID_RT30EX6N,0.0
1127,ID_RSWLF4K7,1.0
1128,ID_RSSJZ9CT,0.0
1129,ID_RSM8IJHJ,0.0
1130,ID_RSFCWTSQ,0.0
1131,ID_RS8J6C6F,0.0
1132,ID_RS0IZHMC,0.0
1133,ID_RRRHZ2ZL,0.0
1134,ID_RRNC7OWH,0.0
1135,ID_RRLYFZRI,1.0
1136,ID_RRKH4WMG,0.0
1137,ID_RRFQD2YN,0.0
1138,ID_RR5FJVY6,1.0
1139,ID_RR50E1A5,0.0
1140,ID_RQYAGNXD,0.0
1141,ID_RQP50PCB,1.0
1142,ID_RQLQ6VR9,0.0
1143,ID_RQJ0VJ48,0.0
1144,ID_RQ4Q2M85,0.0
1145,ID_ROZYLMJ1,1.0
1146,ID_ROZS6N6H,0.0
1147,ID_ROA7LSU8,1.0
1148,ID_ROA1NNE7,0.0
1149,ID_RO2NX93Y,0.0
1150,ID_RNSWO423,1.0
1151,ID_RNP47VQG,0.0
1152,ID_RNM76KC1,0.0
1153,ID_RNG54JYD,0.0
1154,ID_RN7H51GS,0.0
1155,ID_RMYXNBMU,0.0
1156,ID_RMWAIHFU,0.0
1157,ID_RMR1OFK4,0.0
1158,ID_RMJAZDSJ,0.0
1159,ID_RM3HM7UF,0.0
1160,ID_RLQHJFIM,0.0
1161,ID_RLIXU2A0,0.0
1162,ID_RL77FRBZ,0.0
1163,ID_RKX85WUH,0.0
1164,ID_RKKOCPPP,0.0
1165,ID_RKH3NRR4,0.0
1166,ID_RKD1ZO04,0.0
1167,ID_RK4JIYI2,0.0
1168,ID_RJ2AJ6PP,0.0
1169,ID_RIOW3DP3,0.0
1170,ID_RIHHIS8T,0.0
1171,ID_RI3YI4QN,1.0
1172,ID_RHNBXULZ,0.0
1173,ID_RHCQRLVZ,0.0
1174,ID_RH999BQ4,0.0
1175,ID_RH947H53,1.0
1176,ID_RGQ5CMRT,0.0
1177,ID_RGNH9VUF,0.0
1178,ID_RGLC72S3,0.0
1179,ID_RGJWRQBU,0.0
1180,ID_RGGJ4OL5,0.0
1181,ID_RFW39434,0.0
1182,ID_REF40F1T,0.0
1183,ID_REEL81GM,1.0
1184,ID_RECVGHPH,0.0
1185,ID_RE8MYL2U,0.0
1186,ID_RE6DS5NN,0.0
1187,ID_RE4MCB3G,0.0
1188,ID_RE0DFHHZ,0.0
1189,ID_RDKMDHCI,0.0
1190,ID_RDFZSPHE,1.0
1191,ID_RCRJN4WM,1.0
1192,ID_RCMBHJA9,0.0
1193,ID_RBUL8SSK,0.0
1194,ID_RBUE1OAZ,0.0
1195,ID_RBJMQRGF,0.0
1196,ID_RBIUNS0B,0.0
1197,ID_RBGUU59G,0.0
1198,ID_RBFB4I38,0.0
1199,ID_RBENP5LX,1.0
1200,ID_RBBBMFH5,0.0
1201,ID_RB7J7FER,0.0
1202,ID_RB4JI8I5,0.0
1203,ID_RB42HY0K,0.0
1204,ID_RATZOOWT,0.0
1205,ID_RASS1U68,1.0
1206,ID_RAGMCFDB,0.0
1207,ID_RADTI65C,0.0
1208,ID_RA5OP1KJ,0.0
1209,ID_R9ZBUU0W,0.0
1210,ID_R9SQ9XY6,0.0
1211,ID_R8O53KGI,0.0
1212,ID_R8ADRDXB,0.0
1213,ID_R83YAMTN,0.0
1214,ID_R7SLUOMW,0.0
1215,ID_R7NCZL1L,0.0
1216,ID_R7G127K2,0.0
1217,ID_R79N0OWI,0.0
1218,ID_R6SGF7MS,0.0
1219,ID_R6M6ZZNQ,0.0
1220,ID_R6I7YJEQ,0.0
1221,ID_R6I1KXTX,0.0
1222,ID_R67NBYDP,0.0
1223,ID_R65CNPTW,0.0
1224,ID_R5T4OGBN,0.0
1225,ID_R51IJVI9,0.0
1226,ID_R4UULK37,1.0
1227,ID_R4MX2I3M,0.0
1228,ID_R4GYHVLG,0.0
1229,ID_R47PAGQP,0.0
1230,ID_R434WIQI,0.0
1231,ID_R2K4QCD9,0.0
1232,ID_R28FKHBO,1.0
1233,ID_R284W07P,0.0
1234,ID_R1ZL6TL9,0.0
1235,ID_R1YJ5BG2,0.0
1236,ID_R1WYTM47,0.0
1237,ID_R1RL0OYJ,0.0
1238,ID_R1P0TMMU,0.0
1239,ID_R1OCSSIX,0.0
1240,ID_R1LPFDQD,1.0
1241,ID_R1HFIJSI,1.0
1242,ID_R11Y9M2R,0.0
1243,ID_R0K9HCU5,1.0
1244,ID_R00AHTOY,1.0
1245,ID_QZYZ1LS6,0.0
1246,ID_QZFO5DCC,0.0
1247,ID_QZCUXSNN,0.0
1248,ID_QZBYZMOC,0.0
1249,ID_QZ6815QW,1.0
1250,ID_QZ1HASL3,0.0
1251,ID_QYK3M68W,1.0
1252,ID_QY44XT2G,0.0
1253,ID_QXZFSNPI,0.0
1254,ID_QXI37KW6,1.0
1255,ID_QXFN7L0V,0.0
1256,ID_QXC3EL1X,0.0
1257,ID_QXALWANQ,0.0
1258,ID_QX7XRT0C,0.0
1259,ID_QX6OHZWC,0.0
1260,ID_QVXX7BON,0.0
1261,ID_QVSCVUXW,1.0
1262,ID_QVM6EF5X,0.0
1263,ID_QVLBGBSK,0.0
1264,ID_QV4DLP3B,0.0
1265,ID_QV3T3585,0.0
1266,ID_QUES5TFL,0.0
1267,ID_QTYJJWD7,0.0
1268,ID_QTSFTL53,0.0
1269,ID_QTRY5FZE,0.0
1270,ID_QTK7B33L,0.0
1271,ID_QT5M5HK8,0.0
1272,ID_QT1PD3GA,0.0
1273,ID_QSTHO463,0.0
1274,ID_QSMBE9HL,0.0
1275,ID_QSIXC1C1,0.0
1276,ID_QSHEPOS5,1.0
1277,ID_QSDZT8MB,1.0
1278,ID_QSAMG3GU,0.0
1279,ID_QRWUAVM3,0.0
1280,ID_QRWO9G3F,1.0
1281,ID_QROL0F76,0.0
1282,ID_QRLREDVW,0.0
1283,ID_QRKEM9KT,1.0
1284,ID_QR804T94,0.0
1285,ID_QR2HEY6L,0.0
1286,ID_QQUEGTT4,1.0
1287,ID_QQP9VB8F,0.0
1288,ID_QQF1886H,1.0
1289,ID_QPXKZNUZ,0.0
1290,ID_QPFW2FST,0.0
1291,ID_QPBOLAEA,0.0
1292,ID_QORUNJGQ,0.0
1293,ID_QO22WG95,0.0
1294,ID_QNRDPXWN,0.0
1295,ID_QNJB0OS6,0.0
1296,ID_QNII97JS,1.0
1297,ID_QNHVXQ9D,0.0
1298,ID_QME4X042,0.0
1299,ID_QMANSX9S,0.0
1300,ID_QM2UF86D,0.0
1301,ID_QLZ29ASJ,0.0
1302,ID_QLV2R8CV,0.0
1303,ID_QLKGWHG4,0.0
1304,ID_QKU4LIPD,0.0
1305,ID_QKHJA5U9,1.0
1306,ID_QKFVM9FI,0.0
1307,ID_QK4XCRQL,0.0
1308,ID_QJK8C8OZ,0.0
1309,ID_QJCY437J,0.0
1310,ID_QIE97GXX,0.0
1311,ID_QI7I9JBC,1.0
1312,ID_QI1986K8,0.0
1313,ID_QHVYBDBW,0.0
1314,ID_QHND2O70,0.0
1315,ID_QHKYCSDQ,0.0
1316,ID_QHFHAVTX,0.0
1317,ID_QH6LZYR1,0.0
1318,ID_QGT87QJJ,0.0
1319,ID_QGAPE96N,0.0
1320,ID_QGAK109M,1.0
1321,ID_QFZL6OR9,0.0
1322,ID_QFZD13MJ,0.0
1323,ID_QFV0YWJ2,0.0
1324,ID_QFQTEQ2X,0.0
1325,ID_QFMGQQHD,1.0
1326,ID_QF60X6J1,0.0
1327,ID_QERXZVZE,0.0
1328,ID_QELGS8LA,0.0
1329,ID_QDO12NSV,0.0
1330,ID_QDLZ1X3W,0.0
1331,ID_QDLQ767T,1.0
1332,ID_QDJ1GQZ3,0.0
1333,ID_QCNP4XQD,0.0
1334,ID_QCIT6GNW,0.0
1335,ID_QCIJRRIZ,1.0
1336,ID_QCE50ZXI,0.0
1337,ID_QCE4BHGD,0.0
1338,ID_QC24NDQO,1.0
1339,ID_QBUI1AM5,0.0
1340,ID_QBIW86KF,0.0
1341,ID_QBH1STSO,0.0
1342,ID_QBAJ37G9,0.0
1343,ID_QB61207J,0.0
1344,ID_QAU4ULS9,0.0
1345,ID_QAS61WKS,0.0
1346,ID_Q9WMHWYE,0.0
1347,ID_Q9VBFJ84,0.0
1348,ID_Q9CMJQD8,0.0
1349,ID_Q8BQJ75V,0.0
1350,ID_Q8BC5WGU,0.0
1351,ID_Q84DJJDB,1.0
1352,ID_Q80DPTRJ,0.0
1353,ID_Q7ZVN14Z,0.0
1354,ID_Q7Q4ADPH,0.0
1355,ID_Q7EDDPQJ,0.0
1356,ID_Q79YRBSY,0.0
1357,ID_Q765WQ9F,0.0
1358,ID_Q70L9GBL,1.0
1359,ID_Q6WPX3DD,0.0
1360,ID_Q6VET9UZ,0.0
1361,ID_Q6T7LLNQ,0.0
1362,ID_Q6JY3MON,0.0
1363,ID_Q6ERC29Q,0.0
1364,ID_Q66QCI92,0.0
1365,ID_Q61K898A,0.0
1366,ID_Q60HZNZ9,0.0
1367,ID_Q5OYKRD8,0.0
1368,ID_Q5A43JSC,0.0
1369,ID_Q53XCFQV,0.0
1370,ID_Q4WUOGRU,0.0
1371,ID_Q4T202TO,0.0
1372,ID_Q4QA8L1J,0.0
1373,ID_Q4NU2MFS,1.0
1374,ID_Q4K9FF8J,0.0
1375,ID_Q3Q7P6KD,1.0
1376,ID_Q3NW4EY1,0.0
1377,ID_Q3FPATRN,0.0
1378,ID_Q3AV70CT,0.0
1379,ID_Q35S6QUI,0.0
1380,ID_Q33T0R2X,1.0
1381,ID_Q2K32H2A,0.0
1382,ID_Q2IF2YIT,0.0
1383,ID_Q23NKJLO,1.0
1384,ID_Q20AW5IZ,0.0
1385,ID_Q1ZS2EXI,1.0
1386,ID_Q1Y82LNW,0.0
1387,ID_Q1MH8UFE,0.0
1388,ID_Q1KIV71I,0.0
1389,ID_Q1K10FCX,1.0
1390,ID_Q1GGZ5NZ,0.0
1391,ID_Q1FF7WJE,0.0
1392,ID_Q12RWZXH,0.0
1393,ID_Q0ZS2QCF,0.0
1394,ID_Q0WBABRM,0.0
1395,ID_Q0QX0WKE,0.0
1396,ID_Q0NIG0QH,0.0
1397,ID_Q0AIGBJI,1.0
1398,ID_Q056Y1TS,0.0
1399,ID_PZKOU7WI,0.0
1400,ID_PZJFLNQA,0.0
1401,ID_PZB0K5T9,0.0
1402,ID_PZ8G6KIH,0.0
1403,ID_PZ45LTO0,0.0
1404,ID_PYL21OXO,0.0
1405,ID_PYAB7K83,1.0
1406,ID_PY8YFTGP,1.0
1407,ID_PY55MX87,0.0
1408,ID_PY54G7XT,1.0
1409,ID_PXMYFOFJ,0.0
1410,ID_PX9SSYAE,0.0
1411,ID_PX8LMKE5,0.0
1412,ID_PWOUER4O,0.0
1413,ID_PWHQGZJS,0.0
1414,ID_PWDGZL89,1.0
1415,ID_PW3Q7P99,0.0
1416,ID_PVC5NMB2,0.0
1417,ID_PV9QR6UQ,0.0
1418,ID_PUTJZWCT,0.0
1419,ID_PUPTZOTA,0.0
1420,ID_PUL16RGM,0.0
1421,ID_PUIXCHH1,0.0
1422,ID_PUCQRPY4,0.0
1423,ID_PU5XIUVI,0.0
1424,ID_PTRN2XVP,0.0
1425,ID_PTIV0NKL,0.0
1426,ID_PTD9HH7W,0.0
1427,ID_PTAY4117,0.0
1428,ID_PT8ZG6RK,0.0
1429,ID_PT68I13X,0.0
1430,ID_PSBSU7MI,0.0
1431,ID_PS3O6KU4,0.0
1432,ID_PRIWKTUC,0.0
1433,ID_PR30PH4U,0.0
1434,ID_PQUDNBUB,1.0
1435,ID_PQG4U6Z9,1.0
1436,ID_PQF0W2C6,1.0
1437,ID_PPAOWD98,0.0
1438,ID_PP9U8J83,1.0
1439,ID_POTXMCWO,0.0
1440,ID_POM5I0WV,0.0
1441,ID_POK3ZQDU,0.0
1442,ID_POBH8V60,1.0
1443,ID_PO4VEE9G,0.0
1444,ID_PO3YY4DA,0.0
1445,ID_PNZ9T1TJ,1.0
1446,ID_PNVAS0B1,1.0
1447,ID_PNNDE40X,0.0
1448,ID_PMNL6UGF,0.0
1449,ID_PMGZKP91,0.0
1450,ID_PLO0RWG8,0.0
1451,ID_PKBFTHEV,0.0
1452,ID_PK7CD9XY,1.0
1453,ID_PJRCLRD9,0.0
1454,ID_PJF3F44C,0.0
1455,ID_PJDHWDEE,0.0
1456,ID_PJ7LRXUJ,0.0
1457,ID_PJ6N3QMT,0.0
1458,ID_PIRW8HCU,0.0
1459,ID_PILGV8CZ,0.0
1460,ID_PI3UXUPA,0.0
1461,ID_PHYMCH6D,0.0
1462,ID_PHXWI7JJ,0.0
1463,ID_PHSWA2Q5,1.0
1464,ID_PHN1VRE5,0.0
1465,ID_PHJDYZDV,0.0
1466,ID_PHIFHG83,0.0
1467,ID_PHC0R7UU,0.0
1468,ID_PGRY1CS3,0.0
1469,ID_PFU9AGJ7,1.0
1470,ID_PFND37AZ,0.0
1471,ID_PF9IX1SD,0.0
1472,ID_PEVW8YY3,0.0
1473,ID_PEMHUSCA,1.0
1474,ID_PECUUYLT,0.0
1475,ID_PDLN4QFV,0.0
1476,ID_PDA1VTNP,0.0
1477,ID_PCN0D666,0.0
1478,ID_PC1KUQQE,0.0
1479,ID_PBQS4O9B,1.0
1480,ID_PBFJBB2R,0.0
1481,ID_PAWTIEVM,0.0
1482,ID_PARKQ53G,0.0
1483,ID_PAO5RTYD,1.0
1484,ID_PA5SQ4PM,0.0
1485,ID_PA1FXU1E,0.0
1486,ID_P9RJH5HP,1.0
1487,ID_P9PZGIHL,0.0
1488,ID_P916FDBR,0.0
1489,ID_P8PRJQDU,1.0
1490,ID_P8EBVAD0,0.0
1491,ID_P80ZZAKI,0.0
1492,ID_P7W91T58,1.0
1493,ID_P6OF71R2,0.0
1494,ID_P60U9Y5M,0.0
1495,ID_P5Q4MLDG,0.0
1496,ID_P5OXJ028,0.0
1497,ID_P5N4SSJ4,0.0
1498,ID_P5FT8EA0,1.0
1499,ID_P5AUPE7P,1.0
1500,ID_P551P2GR,1.0
1501,ID_P4ST2O13,0.0
1502,ID_P4SR71JD,0.0
1503,ID_P47PLP6Q,0.0
1504,ID_P47LDAUK,0.0
1505,ID_P3QDE9DL,1.0
1506,ID_P3OILSD2,1.0
1507,ID_P369AN6B,0.0
1508,ID_P31Z2BOL,0.0
1509,ID_P2VPTJQS,0.0
1510,ID_P2QEHKWA,0.0
1511,ID_P2FI327A,1.0
1512,ID_P1VYX0OV,0.0
1513,ID_P1L9X086,1.0
1514,ID_P1JYOOSI,1.0
1515,ID_P1A9I3A4,1.0
1516,ID_P19E1Z9S,0.0
1517,ID_P18V9GRV,0.0
1518,ID_P0VQ0RCV,0.0
1519,ID_P0T8M0RX,0.0
1520,ID_P0K57MD3,0.0
1521,ID_P0GL1FTD,0.0
1522,ID_P0CHWW49,0.0
1523,ID_P08HAUQ7,0.0
1524,ID_P05RXIB8,0.0
1525,ID_OZ8KHL80,0.0
1526,ID_OY1A0I4V,0.0
1527,ID_OXZ5RC2V,1.0
1528,ID_OXXR2SEQ,0.0
1529,ID_OXW9AEP1,0.0
1530,ID_OXM0SYY1,0.0
1531,ID_OXGMXDCF,1.0
1532,ID_OXBU46LU,0.0
1533,ID_OX9EPE5G,0.0
1534,ID_OWZTF69C,1.0
1535,ID_OWUQE3ST,0.0
