,User_ID,Participant_Type,Successful_Submission_Count,Comp_participation_day,FeatureA,FeatureB,FeatureC,FeatureD,FeatureE,SecretCode,FeatureF,FeatureG,FeatureH,FeatureI,Country_ID,competition_ended_month,competition_started_month,Day_last_active,Downloaded_Competition_Datafile,Viewed_All_Discussions,Confirmed_Email,Joined_Competition,Signed_Up,Viewed_All_Competitions,Viewed_All_Learning_Pages,badge_OCZE,create_alias,identify,comp_ID,Signed_In,job_ID,Updated_Discussion,Viewed_All_Jobs,Created_Submission,Signed_Out,Updated_Profile,blog_ID,Viewed_Discussion,Updated_Submission,badge_HYIO,count_UA,Day_duration,FeatureX,FeatureY,User_sign-in_day
2991,ID_8K7W440W,0.5,0.0,5.0,0.0,0.0,6.0,0.0,0.5,-0.5,0.0,1.0,0.0,6.0,13.5,4.0,2.0,12.5,1.5,3.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,-0.5,-0.5,5.0
2992,ID_8K9SPQFI,0.5,0.0,13.0,0.0,6.5,2.5,0.0,1.0,-0.5,2.75,1.0,0.0,2.5,12.5,0.0,2.5,20.5,3.5,1.5,0.5,0.5,0.5,1.0,2.0,0.5,0.5,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.5,1.0,-0.5,-0.5,13.0
2993,ID_8KCRYNAL,1.0,0.0,11.0,1.0,0.0,-1.0,1.0,2.0,0.0,7.0,4.0,0.0,29.0,14.0,3.0,12.0,11.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,11.0
2994,ID_8KD9YUWS,1.0,0.0,3.0,2.0,11.0,5.75,1.0,2.25,0.0,3.125,4.25,1.75,7.0,8.0,2.25,4.0,24.0,18.0,11.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,22.0,0.0,0.0,3.0
2995,ID_8KEFFQFJ,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0
2996,ID_8KHV5EJ1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0
2997,ID_8KJ8VCGU,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,7.0
2998,ID_8KPHPBB7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,11.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,4.0
2999,ID_8KQGEV3G,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
3000,ID_8KST8BC9,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3001,ID_8L1NMBKY,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,15.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,14.0
3002,ID_8L6L715K,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0
3003,ID_8L6SI28B,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0
3004,ID_8LA55C0V,1.0,0.0,25.0,1.0,0.0,-1.0,1.0,2.0,0.0,7.0,4.0,0.0,29.0,14.0,3.0,12.0,25.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,25.0
3005,ID_8LD0YB9J,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,29.0,0.0,4.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,25.0
3006,ID_8LJAK8PE,0.2,2.0,5.6,-0.8,-0.8,-1.0,-0.8,-0.2,-0.6,-0.8,0.2,-0.6,5.4,13.4,0.4,2.4,17.4,0.4,1.8,0.2,0.2,0.2,1.6,1.2,0.2,0.2,1.0,3.8,0.8,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,14.0,8.2,-0.6,-0.8,5.8
3007,ID_8LPK8AS9,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,13.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,12.0
3008,ID_8LRK77YX,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0
3009,ID_8LSZCYKD,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
3010,ID_8LUU2GLA,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,15.5,0.0,0.5,0.5,0.0,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,-0.5,0.0,8.0
3011,ID_8LZLP2VZ,1.0,0.0,22.0,0.0,0.0,-1.0,1.0,2.0,0.0,2.0,5.0,2.0,-1.0,14.0,2.0,1.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,22.0
3012,ID_8M2OSS4C,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,27.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,27.0
3013,ID_8M4ASGWM,1.0,0.0,20.0,1.0,9.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0,2.0,14.0,0.0,2.0,20.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,1.0,15.0
3014,ID_8M56E8YF,1.0,0.0,1.0,1.0,16.0,2.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,14.0,2.0,10.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0
3015,ID_8M6MV30P,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,23.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,6.5,1.0,-0.5,-0.5,15.5
3016,ID_8MD62EZ0,1.0,9.0,18.0,1.0,0.0,-1.0,1.0,2.0,0.0,7.0,4.0,0.0,29.0,14.0,3.0,12.0,28.0,2.0,22.0,2.0,2.0,2.0,12.0,9.0,2.0,2.0,8.0,22.0,6.0,0.0,66.0,1.0,58.0,6.0,3.0,0.0,0.0,2.0,0.0,227.0,11.0,0.0,0.0,18.0
3017,ID_8MEPFJQ6,1.0,9.0,17.0,1.0,6.0,-1.0,1.0,1.0,0.0,2.0,5.0,2.0,4.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0
3018,ID_8MLNL65C,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
3019,ID_8MO22FJV,1.0,0.0,5.0,1.0,9.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0,2.0,14.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0
3020,ID_8MR3OUX8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
3021,ID_8MTG0OPT,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,17.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,-0.5,-0.5,10.0
3022,ID_8MWR48TY,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3023,ID_8MWYLRT9,0.5,5.0,3.0,-0.5,-0.5,-1.0,0.0,0.0,-0.5,-0.5,1.0,0.75,4.5,7.0,1.5,6.0,21.5,2.0,4.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5,0.0,18.0,18.5,-0.5,-0.5,3.0
3024,ID_8N5X0P5M,1.0,0.0,6.0,1.0,10.5,28.0,1.0,2.0,0.0,7.0,0.0,7.0,28.0,4.0,12.0,10.0,11.0,7.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,3.0,6.0
3025,ID_8N7OVV03,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,29.0,0.0,3.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,29.0
3026,ID_8N83BMUW,1.0,0.0,14.0,1.0,14.0,6.0,1.0,3.0,0.0,6.5,3.0,1.0,6.0,11.0,0.0,5.0,14.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,14.0
3027,ID_8NFER3P5,0.3333333333333333,0.0,5.833333333333333,-0.3333333333333333,2.5,0.16666666666666666,-0.3333333333333333,-0.16666666666666666,-0.6666666666666666,-0.3333333333333333,1.0,-0.3333333333333333,0.16666666666666666,12.166666666666666,2.1666666666666665,1.3333333333333333,18.333333333333332,1.6666666666666667,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.333333333333334,-0.6666666666666666,-0.6666666666666666,5.333333333333333
3028,ID_8NID9ABC,1.0,0.0,30.5,1.0,7.0,3.0,0.5,2.5,0.0,1.0,5.0,0.5,3.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,15.0
3029,ID_8NJZZBI2,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0
3030,ID_8NKX6MF6,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,21.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,-0.5,0.0,13.5
3031,ID_8NLD13PJ,1.0,0.0,31.0,4.0,0.0,10.0,1.0,2.0,0.0,2.5,5.0,2.5,10.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0
3032,ID_8NM3LSGB,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,17.0
3033,ID_8NMH9GBA,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
3034,ID_8NRI56BJ,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3035,ID_8NSG3HCS,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0
3036,ID_8NV1UEKN,1.0,0.0,2.0,1.0,0.0,-1.0,1.0,2.0,0.0,1.0,5.0,1.0,-1.0,14.0,4.0,1.0,2.0,4.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,2.0
3037,ID_8NWQXK55,0.3333333333333333,0.0,6.0,-0.3333333333333333,2.3333333333333335,2.0,-0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.0,1.0,0.0,2.0,10.0,0.0,1.3333333333333333,20.333333333333332,0.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.666666666666666,9.333333333333334,-0.6666666666666666,-0.3333333333333333,6.0
3038,ID_8NX5XGCD,0.5,0.0,9.75,-0.125,2.0,0.75,0.0,0.375,-0.5,0.125,1.75,0.4375,2.75,9.5,1.5,2.625,17.0,1.5,12.5,0.5,1.5,0.5,8.5,1.5,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,109.5,6.5,0.0,-0.5,9.5
3039,ID_8O61WMAA,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,21.0
3040,ID_8OCRFTN3,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,19.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.3333333333333333,-0.6666666666666666,-0.6666666666666666,10.0
3041,ID_8OJ9GBCY,0.5,5.0,11.75,0.375,-0.5,-1.0,-0.25,1.0,-0.25,-0.25,2.0,0.0,7.75,13.25,3.0,5.25,22.5,4.0,14.0,0.5,1.0,0.5,21.5,3.5,0.5,0.5,2.0,10.5,2.5,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,119.5,6.0,-0.5,0.0,10.0
3042,ID_8OLH0SCI,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,31.0
3043,ID_8P0DOUV7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
3044,ID_8P3X8ITI,1.0,0.0,14.0,3.0,3.0,3.6666666666666665,1.0,2.0,0.0,1.6666666666666667,3.3333333333333335,1.0,3.6666666666666665,13.666666666666666,9.333333333333334,5.333333333333333,9.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,6.666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,7.0,-0.6666666666666666,-0.6666666666666666,2.0
3045,ID_8P5WZ2T3,0.5,0.0,5.0,0.0,-0.5,-1.0,0.0,0.5,-0.5,0.0,2.0,0.0,-1.0,14.0,2.0,0.5,18.5,4.0,1.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.5,-0.5,-0.5,11.0
3046,ID_8PA4P6V4,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0
3047,ID_8PAXXAXZ,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
3048,ID_8PB7OOHD,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
3049,ID_8PD8UFM0,1.0,0.0,7.0,1.0,0.0,-1.0,1.0,2.0,0.0,4.0,4.5,0.5,14.0,14.0,3.5,6.5,8.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,7.0
3050,ID_8PHENYVW,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0
3051,ID_8PKBYVH2,1.0,0.0,22.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,14.0,3.0,2.0,22.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,22.0
3052,ID_8PMOM7RY,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3053,ID_8PNNA49X,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,27.5,0.0,2.5,0.5,0.0,0.5,4.5,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,-0.5,-0.5,14.0
3054,ID_8PRIOEAV,1.0,0.0,15.0,1.0,9.0,2.0,1.0,2.0,0.0,2.0,5.0,2.0,2.0,4.0,4.0,12.0,15.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,15.0
3055,ID_8PYX9ZJH,1.0,2.1666666666666665,8.166666666666666,3.8333333333333335,11.083333333333334,5.583333333333333,1.0,1.8333333333333333,0.0,2.75,3.75,1.75,12.166666666666666,7.166666666666667,5.5,4.333333333333333,25.333333333333332,14.0,59.333333333333336,0.3333333333333333,1.6666666666666667,0.3333333333333333,53.666666666666664,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667,69.66666666666667,4.0,0.3333333333333333,0.3333333333333333,1.0,15.333333333333334,0.0,0.0,0.0,4.666666666666667,0.0,0.0,531.3333333333334,23.333333333333332,-0.6666666666666666,-0.6666666666666666,2.0
3056,ID_8QJ0CO92,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,17.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,5.5,1.0,-0.5,-0.5,9.5
