,User_ID,Personal,Theme,Discussion_day,comment_day,Participant_Type,Successful_Submission_Count,Comp_participation_day,FeatureA,FeatureB,FeatureC,FeatureD,FeatureE,SecretCode,FeatureF,FeatureG,FeatureH,FeatureI,Country_ID,competition_ended_year,competition_ended_month,competition_ended_day,competition_started_year,competition_started_month,competition_started_day,Activity_Type,Day_last_active,Blog_Theme,Blog_Published_Year,Blog_Published_Month,Published_At_Day_of_month,Remote,Experience,Employment_Type,Company_Size,Industry_FS,Industry_Bank,Industry_Loc,Industry_Gov,Industry_Health,Industry_Res,Industry_Amb,Industry_Transp,Industry_Scholar,Industry_Log,Industry_Media,Industry_Manuf,Industry_Sales,Industry_Insur,Industry_Manage,Industry_AI,Industry_Zindi,Industry_Tech,Function_DE,Function_DM,Function_Bus,Function_AI,Function_ML,count_UA,Day_duration,FeatureX,FeatureY,User_sign-in_day
3186,ID_9405L54L,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,11.0
3187,ID_942Q84TV,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.764705882352942,12.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,12.0
3188,ID_94E1O094,0.0,0.0,16.0,0.0,1.0,10.0,15.0,1.0,9.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0,2.0,14.0,0.0,0.0,0.0,4.0,2.0,29.0,17.67924528301887,19.0,4.0,3.0,10.0,12.0,-0.9622641509433962,1.0,3.9622641509433962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,53.0,5.0,1.0,0.0,15.0
3189,ID_94ICCFXW,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,21.0,4.0,4.0,9.0,24.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,15.0
3190,ID_94KY7ZEK,-1.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,16.0,5.0,0.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,22.0,1.0,5.0,15.0,16.68421052631579,25.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,15.0
3191,ID_94MZOTUC,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,30.0
3192,ID_94O6F9Q4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11111111111111,18.5,0.0,-1.0,-1.0,-1.0,-1.0,0.5,3.9444444444444446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,24.0,7.0,0.0,-0.5,1.5
3193,ID_95F7CGIS,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
3194,ID_95H5HL5F,1.0,0.0,13.0,0.0,1.0,0.0,15.0,1.0,0.0,3.0,0.5,2.5,0.5,1.0,5.0,1.0,17.0,14.0,1.5,1.5,27.0,1.5,6.0,15.0,16.01388888888889,17.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,5.0,0.0,0.0,13.0
3195,ID_95I553M9,-1.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,5.0,12.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,11.0,2.0,4.5,29.0,2.0,2.0,6.0,17.634146341463413,27.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,0.0,24.0
3196,ID_95IFMRRG,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.055555555555557,23.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-0.5,-0.5,15.5
3197,ID_95LINEDD,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.065217391304348,18.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.5,-0.5,0.0,10.0
3198,ID_95N3U5W0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,15.0,10.0,1.0,2.0,0.0,2.0,4.0,2.0,10.0,5.0,1.0,5.0,31.0,1.0,4.0,5.0,18.591397849462364,26.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,25.0,0.0,0.0,2.0
3199,ID_95X2FXU0,-1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,-1.0,1.0,2.0,0.0,1.0,5.0,1.0,-1.0,14.0,1.0,4.0,4.0,1.0,1.0,6.0,16.52,26.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,0.0,1.0,9.0
3200,ID_95ZHIJW7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3201,ID_95ZMOKUM,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.055555555555557,21.5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-0.5,0.0,14.0
3202,ID_95ZUB4LO,-1.0,0.0,0.0,0.0,0.5,1.0,11.25,0.0,-0.5,-1.0,0.0,0.5,-0.5,0.75,1.375,-0.125,2.75,14.0,506.0,3.125,10.0,0.5,2.875,5.0,18.2653732066969,19.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.75,-0.75,-0.75,6.0
3203,ID_962RC9GD,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.583333333333334,15.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,6.0
3204,ID_9696ODKO,-1.0,0.0,0.0,0.0,0.75,0.0,12.75,0.8125,4.375,3.125,0.5,1.0,-0.25,2.5,2.0,1.375,3.125,13.625,1.5,4.125,14.5,1.875,3.875,16.75,17.538313933873145,22.5,1.9583333333333335,0.75,3.5,12.75,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75,14.5,-0.75,0.0,0.5
3205,ID_96CF67N5,-1.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,15.0,10.0,1.0,2.0,0.0,7.0,3.0,7.0,10.0,8.0,4.0,5.0,21.0,4.0,2.0,29.0,17.243243243243242,17.0,2.0,1.0,2.0,23.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,3.0,0.0,0.0,15.0
3206,ID_96CL4ETE,-1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,2.0,0.5,3.0,0.5,1.0,5.0,1.0,2.0,14.0,0.5,1.0,9.0,2.5,2.0,9.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3207,ID_96FS7PAE,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0
3208,ID_96MKZ2H8,-1.0,0.0,0.0,0.0,0.5,0.0,2.5,1.25,7.0,4.5,0.0,0.5,-0.5,1.0,-0.5,1.0,4.5,13.5,1.5,5.0,14.5,1.5,4.5,1.5,18.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.5,-0.5,-0.5,2.5
3209,ID_96O5PVEP,1.0,0.0,20.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.357142857142858,20.0,4.0,1.0,1.0,9.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,20.0
3210,ID_96UQP02W,-1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,14.0,1.0,3.0,8.0,1.0,2.0,15.0,11.666666666666666,27.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,27.0
3211,ID_976UY1FK,1.0,0.0,18.0,0.0,1.0,0.0,18.0,5.0,15.0,10.0,1.0,2.0,0.0,2.0,4.0,2.0,10.0,5.0,1.0,5.0,31.0,1.0,4.0,5.0,14.5,18.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,18.0
3212,ID_976WFMII,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,0.0,-1.0,-1.0,-1.0,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.5,-0.5,3.0
3213,ID_977UBSMU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,3.0,1.0,12.0,5.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,11.0
3214,ID_979YJ4ZW,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.357142857142858,10.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.5,0.0,2.5
3215,ID_97FOSDYR,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,8.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,8.0
3216,ID_97G70RBQ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,22.5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,-0.5,-0.5,15.0
3217,ID_97I8LRNG,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31578947368421,9.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,9.0
3218,ID_97NLH927,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,15.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,1.0,4.0
3219,ID_97SDA0SP,-0.3333333333333333,0.0,6.333333333333333,0.0,0.3333333333333333,0.0,6.333333333333333,0.2666666666666666,1.6666666666666667,2.3000000000000003,-0.3666666666666667,0.06666666666666672,-0.6333333333333333,0.3666666666666667,0.4000000000000001,-0.01666666666666668,2.3333333333333335,12.633333333333333,67.66666666666667,1.4000000000000001,10.333333333333334,0.6666666666666666,1.5666666666666667,1.6666666666666667,18.958504331965344,22.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.33333333333334,1.0,-0.3333333333333333,-0.6666666666666666,10.333333333333334
3220,ID_982J8D9J,-1.0,0.0,0.0,0.0,0.5,0.0,14.5,0.6666666666666667,-0.5,6.833333333333333,0.0,0.6666666666666667,-0.5,0.25,1.8333333333333335,0.08333333333333337,6.833333333333333,12.333333333333332,0.3333333333333333,2.3333333333333335,11.5,0.8333333333333334,4.833333333333333,1.5,14.392857142857142,22.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,6.0,-0.5,-0.5,14.5
3221,ID_983P8L64,-1.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,3.0,0.5,2.5,0.5,1.0,5.0,1.0,17.0,14.0,1.5,1.5,27.0,1.5,6.0,15.0,11.940740740740742,18.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,4.0,0.0,0.0,15.0
3222,ID_984WKJ0N,-1.0,0.0,0.0,0.0,0.5,0.0,7.5,0.0,2.25,4.0,0.0,0.5,-0.5,3.0,-0.5,1.25,1.5,13.5,0.75,2.5,1.0,1.25,4.0,14.5,18.642857142857142,15.5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.5,-0.5,-0.5,7.5
3223,ID_989ONUSB,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,10.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,10.0
3224,ID_98DJH1M1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166666666666668,15.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-0.5,-0.5,7.5
3225,ID_98IQ6C7J,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.320512820512821,8.5,2.5,1.0,4.5,1.5,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,-0.5,0.0,5.5
3226,ID_98KP92NY,-0.28125,0.09375,8.0,0.21875,0.75,2.5,14.5,0.25,2.125,1.0,0.25,1.625,0.0,0.375,3.375,0.625,9.0,10.75,0.625,2.0,7.25,1.125,3.875,13.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,6.75
3227,ID_98OOIFFE,-1.0,0.0,0.0,0.0,0.3333333333333333,2.0,5.0,0.16666666666666666,4.0,1.3333333333333333,-0.3333333333333333,0.0,-0.6666666666666666,1.3333333333333333,0.3333333333333333,-0.3333333333333333,1.3333333333333333,14.0,1.6666666666666667,2.0,8.666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,15.632275132275133,16.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.666666666666666,-0.6666666666666666,-0.6666666666666666,2.0
3228,ID_98TO270T,-1.0,0.0,0.0,0.0,0.5,0.0,11.0,0.0,-0.5,17.0,0.0,1.0,-0.5,0.0,2.0,0.0,17.0,14.0,0.0,0.0,0.0,1.5,4.5,4.5,11.578947368421051,16.5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,-0.5,1.0,11.0
3229,ID_98W3IL6F,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,20.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,20.0
3230,ID_9919BEBA,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.266666666666667,30.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,30.0
3231,ID_992A1OD9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.692307692307692,29.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,29.0
3232,ID_99A3PUZ6,-1.0,0.0,0.0,0.0,0.3333333333333333,3.3333333333333335,1.6666666666666667,-0.6666666666666666,-0.6666666666666666,-1.0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,1.0,-0.3333333333333333,9.666666666666666,13.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4.0,9.333333333333334,17.08974358974359,20.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,15.333333333333334,-0.6666666666666666,-0.6666666666666666,4.333333333333333
